venueId,sectionName,dishId,dishName,description,price
4161e400f964a520631d1fe3,"Urth Vegan Desserts",76886088,"Vegan Oatmeal-Raisin Cookie","",3.00
4161e400f964a520631d1fe3,"Urth Vegan Desserts",76886089,"Vegan Chocolate Cake","Our vegan chocolate cake contains absolutely no dairy, eggs, or animal products of any kind",5.75
4161e400f964a520631d1fe3,"Urth Vegan Desserts",76886090,"Victory Vegan Pumpkin Pie","Gluten free crust filled with pumpkin filling",5.25
4161e400f964a520631d1fe3,"Urth Special Desserts",76886091,"Urth Fruit Tarts","Glazed seasonal fruits on top of vanilla pastry creme, in a pastry tart (contains almonds)",5.75
4161e400f964a520631d1fe3,"Urth Special Desserts",76886092,"Bavarian Fruit Tart","Puff pastry tart filled with Bavarian pastry cream and topped with fresh fruit (contains almonds)",6.25
4161e400f964a520631d1fe3,"Urth Special Desserts",76886093,"Urth Napoleon","Our secret recipe pastry cream in housemade puff pastry and caramelized sugar. Chocolate Napoleons are available on the weekends",5.75
4161e400f964a520631d1fe3,"Urth Special Desserts",76886094,"Tre Latti","Vanilla sponge cake soaked in 4 different sweet milks, a layer of Chantilly cream and iced with a caramelized meringue",6.75
4161e400f964a520631d1fe3,"Urth Special Desserts",76886095,"Pompeii Cream Puff","Puff pastry shell filled with salted caramel and vanilla pastry cream",5.95
4161e400f964a520631d1fe3,"Espresso Drinks",76886096,"Espresso","",3.00
4161e400f964a520631d1fe3,"Espresso Drinks",76886097,"Espresso Macchiato","Our espresso with a dollop of steamed milk",3.25
4161e400f964a520631d1fe3,"Espresso Drinks",76886098,"Caffé Bebero","A short espresso layered with sweetened condensed milk",3.25
4161e400f964a520631d1fe3,"Espresso Drinks",91782922,"Green Or Red Tea Espresso","Made with organic Wazuka matcha green tea or rooibos tea",4.00
4161e400f964a520631d1fe3,"Espresso Drinks",91782923,"Green Or Red Tea Bebero","Made with organic Wazuka matcha green tea or rooibos tea espresso layered with sweetened condensed milk",4.00
4161e400f964a520631d1fe3,"Espresso Drinks",76886099,"Cappuccino","Espresso capped high with lots of foamy milk",3.75
4161e400f964a520631d1fe3,"Espresso Drinks",76886100,"Italian Cappuccino™","Authentic Italian cappuccino prepared by carefully folding thick, creamy frothed milk into espresso - highly recommended",3.75
4161e400f964a520631d1fe3,"Espresso Drinks",76886101,"Gran Caffé Cappuccino","A special Roman cappuccino with sugar & spice infused espresso",3.75
4161e400f964a520631d1fe3,"Espresso Drinks",76886102,"Caffé Latté","Some say ours is the best in the world",3.75
4161e400f964a520631d1fe3,"Espresso Drinks",76886103,"Spanish Latté™","A sweet, creamy cafe latté inspired by coffee in Barcelona",4.25
4161e400f964a520631d1fe3,"Espresso Drinks",76886104,"Honey Vanilla Latté","Natural vanilla, a touch of honey, espresso and steamed milk",4.25
4161e400f964a520631d1fe3,"Espresso Drinks",76886105,"Caffé Mocha","Rich, hot cocoa poured over espresso",4.25
4161e400f964a520631d1fe3,"Espresso Drinks",76886106,"Mocha Mint","Mint flavor, whip cream with mint chocolate shavings",4.50
4161e400f964a520631d1fe3,"Espresso Drinks",76886107,"Caffé Quadra™","Extra strong cafe latté prepared with many ristretto espresso shots",4.50
4161e400f964a520631d1fe3,"Espresso Drinks",76886108,"Rude Awakening","Our famous dark Manhattan Mudd™coffee with espresso poured on top!",3.25
4161e400f964a520631d1fe3,"Espresso Drinks",76886109,"Caffé Breve","Espresso drink prepared with half n half",4.25
4161e400f964a520631d1fe3,"Coffee & Cocoa",76886110,"Coffee of the Day","",2.25
4161e400f964a520631d1fe3,"Coffee & Cocoa",76886111,"One Refill of Coffee","",1.00
4161e400f964a520631d1fe3,"Coffee & Cocoa",76886113,"Hot Cocoa","",3.00
4161e400f964a520631d1fe3,"Coffee & Cocoa",76886112,"Organic Milk","With natural vanilla, sugar free vanilla, gingerbread, hazelnut, almond, caramel, coconut, banana, mango or mint flavor add $0.65",2.25
4161e400f964a520631d1fe3,"Coffee & Cocoa",76886115,"French Press Coffee","",4.25
4161e400f964a520631d1fe3,"Extras",76886116,"Extra Shot of Espresso","Add $0.75",
4161e400f964a520631d1fe3,"Extras",76886117,"100% Natural Flavors to Any Drink","Vanilla, sugar free vanilla, gingerbread, hazelnut, almond, caramel, coconut, banana, mango or mint (add $0.65 ea)",
4161e400f964a520631d1fe3,"Extras",91782924,"Add Boba Tapioca Pearls to Any Blended Drink","",0.65
4161e400f964a520631d1fe3,"Extras",76886118,"Real Whipped Cream","Add $0.65",
4161e400f964a520631d1fe3,"Extras",76886119,"Substitute Almond, Rice Or Soy Milk in Any Drink","Add $0.65",
4161e400f964a520631d1fe3,"Extras",91782925,"Substitute Coconut Milk","Add $1",
4161e400f964a520631d1fe3,"Extras",76886120,"Prepare Any Drink with Certified Organic Milk Or Steamed Milk","Add $0.65",
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",76886121,"Root Beer","",2.95
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",91782926,"Real Cola","",2.95
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",91782927,"Cream Soda","",2.95
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",91782928,"Ginger Ale","",2.95
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",91782929,"Orangina","",2.95
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",76886122,"San Pellegrino","",3.50
4161e400f964a520631d1fe3,"Natural Sodas & Bottled Drinks",76886123,"Panna Water","",3.50
4161e400f964a520631d1fe3,"Blended Ice Drinks",76886127,"Spanish Latté™ Granita","Our most famous blended ice drink-creamy and sweet",5.25
4161e400f964a520631d1fe3,"Blended Ice Drinks",76886124,"Caffé Granita","Blended ice cappuccino with creamy vanilla",5.25
4161e400f964a520631d1fe3,"Blended Ice Drinks",76886125,"Caffé Mocha Granita","Blended ice mocha with rich chocolate and organic espresso",5.25
4161e400f964a520631d1fe3,"Blended Ice Drinks",76886126,"Caffé Glacé","House made vanilla milkshake drenched with organic espresso",5.25
4161e400f964a520631d1fe3,"Blended Ice Drinks",76886128,"Monkey Granita™","Organic espresso, organic matcha green tea or organic Rooibos with fresh banana milkshake",5.25
4161e400f964a520631d1fe3,"Blended Ice Drinks",76886129,"Milkshake","Chocolate or Vanilla",5.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886140,"Hot Tea to Go","Choose from our world class, hand-picked estate teas- black, oolong, green and certified organic herbal infusions",3.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",91782930,"Green Tea Americano","Made with organic Wazuka green tea",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886133,"African Tea Latté","Organic Rooibos tea with traditional African spices",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886134,"Divine Spice™chai Latté","Our own malty herbal chai latté prepared with steamed milk & honey in the Indian tradition-naturally caffeine free!",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886135,"English Tea Latté","A rich creamy organic tea latte, perfect for high tea!",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886136,"Japanese Tea Latté","Made with organic matcha green tea",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886137,"Moroccan Tea Latté","Made with organic green tea and cool creamy mint",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886138,"Thai Red Tea Latté","A creamy Thai style latté with organic Rooibos",4.00
4161e400f964a520631d1fe3,"Organic Tea Drinks",76886139,"Iced Tea of the Day","",2.75
4161e400f964a520631d1fe3,"Organic Tea Drinks",91782944,"Urth Iced Tea","Half tea, half lemonade",3.00
4161e400f964a520631d1fe3,"Urth Bobas",76886141,"Organic Green Tea Boba","Available with natural vanilla, sugar free vanilla, gingerbread, hazelnut, almond, caramel, coconut, banana, mango or mint flavor",4.25
4161e400f964a520631d1fe3,"Urth Bobas",76886142,"Organic Black Tea Boba","Available with natural vanilla, sugar free vanilla, gingerbread, hazelnut, almond, caramel, coconut, banana, mango or mint flavor",4.25
4161e400f964a520631d1fe3,"Urth Bobas",76886143,"Organic Earl Grey Tea Boba","Available with natural vanilla, sugar free vanilla, gingerbread, hazelnut, almond, caramel, coconut, banana, mango or mint flavor",4.25
4161e400f964a520631d1fe3,"Urth Bobas",76886144,"Organic Moroccan Mint Boba","",4.25
4161e400f964a520631d1fe3,"Urth Bobas",76886145,"Divine Spice™ Chai Boba","",4.25
4161e400f964a520631d1fe3,"Urth Bobas",76886146,"Thai Red Tea Boba","",4.25
4161e400f964a520631d1fe3,"Juices & Smoothies",76886147,"Fresh Juice Bar","Fresh squeezed from seasonal fruits delivered daily orange, apple, grapefruit, carrot, celery, beet and ginger",4.50
4161e400f964a520631d1fe3,"Juices & Smoothies",76886148,"Mixed Veggie Juice","Carrot, beet, celery and ginger",5.75
4161e400f964a520631d1fe3,"Juices & Smoothies",76886150,"Smoothies","Choose from fresh seasonal fruits of the day such as strawberries, bananas, kiwis, pineapple and mango. Please ask for availability",6.25
4161e400f964a520631d1fe3,"Juices & Smoothies",76886149,"Lemonade","Naturally delicious. Sorry, no refills",3.25
4161e400f964a520641d1fe3,"Sandwiches",91803966,"Grilled Cilantro Chicken with Pesto","Cheese-free pesto is available",9.75
4161e400f964a520641d1fe3,"Sandwiches",91803970,"Herb Roasted Turkey Breast","Dijon mustard & mayonnaise",9.75
4161e400f964a520641d1fe3,"Sandwiches",91803974,"Tuna Sandwich","Celery, onion, cucumbers, tomato, olive oil, vinegar & mayo on bread",9.75
4161e400f964a520641d1fe3,"Sandwiches",91803976,"Chicken Curry","All-natural chicken breast, raisins, onions, celery, in a curry sauce & mayo on bread",9.75
4161e400f964a520641d1fe3,"Sandwiches",91803979,"Grilled Veggie with Pesto","Eggplant, zucchini, mushroom & roasted peppers",9.75
4161e400f964a520641d1fe3,"Sandwiches",91803983,"Sprout Sandwich","Alfalfa sprouts, Jarlsberg Swiss cheese, red onion, Roma tomatoes, avocado & hummus on sprouted bread",9.75
4161e400f964a520641d1fe3,"Signature Sandwiches",91803989,"Caprese Sandwich","Fresh mozzarella, roasted peppers, heirloom tomatoes and fresh basil served on a toasted baguette with basil oil, balsamic vinegar reduction and sundried tomato spread",12.75
4161e400f964a520641d1fe3,"Signature Sandwiches",91803992,"The New Yorker Sandwich","A classic Rueben sandwich with all natural pastrami with Russian dressing, braised green cabbage, imported Swiss cheese on thick slices of marble bread grilled golden brown. Served with a locally grown mixed greens salad & cornichon pickles",13.25
4161e400f964a520641d1fe3,"Signature Sandwiches",91803995,"Urth Pot Roast Sandwich","Slow roasted all natural beef with natural juices on a classic French baguette. Served with a locally grown mixed greens salad & homemade horseradish sauce",15.95
4161e400f964a520641d1fe3,"Signature Sandwiches",91803997,"Turkey Burger","Fresh ground turkey (10 ounces) seasoned with herbs, sea salt, Worcestershire and tomato. Grilled well and served on a rustic roll with Dijon mustard, mayonnaise, lettuce and tomato. Served with a locally grown mixed greens salad",12.25
4161e400f964a520641d1fe3,"Urth Pizza",91804002,"Margarita Pizza","Tomatoes, fresh mozzarella and basil",9.95
4161e400f964a520641d1fe3,"Urth Pizza",91804006,"Butternut Squash & Ricotta Pizza","Tomatoes, mozzarella and herbed Ricotta cheese, butternut squash and fresh oregano",11.95
4161e400f964a520641d1fe3,"Urth Pizza",91804009,"Melanzane Pizza","House roasted eggplant, parmigiano reggiano, fresh basil, tomato sauce, castelvetrano olives and fresh mozzarella",11.95
4161e400f964a520641d1fe3,"Urth Pizza",91804013,"Pizza Catona*","Tomatoes, mozzarella, burrata cheese, Prosciutto di Parma, basil and arugula",12.25
4161e400f964a520641d1fe3,"Urth Pizza",91804019,"Sunrise Pizza*","Sausage, pancetta, mozzarella, potatoes, poached egg and brown sage butter",11.95
4161e400f964a520641d1fe3,"Urth Pizza",91804023,"D'lox Pizza","Smoked salmon, herbed mascarpone, red onions, arugula, fennel & capers",13.95
4161e400f964a520641d1fe3,"Urth Pizza",91804027,"Wild Mushroom Pizza","Sautéed wild mushrooms, braised balsamic onions, mozzarella, burrata and truffle pecorino cheeses. Garnished with wild arugula",15.95
4161e400f964a520641d1fe3,"Urth Pizza",91804031,"Pizza Primavera","Vegan Monterey Jack cheese, Heirloom mix tomatoes, poached asparagus, Kalamata olives, grilled artichoke hearts on 100% vegan pizza crust",15.95
4161e400f964a520641d1fe3,"Side Dishes",91804036,"Hummus","",6.25
4161e400f964a520641d1fe3,"Side Dishes",91804039,"Tuna Salad","",6.25
4161e400f964a520641d1fe3,"Side Dishes",91804043,"Curry Chicken","",6.25
4161e400f964a520641d1fe3,"Side Dishes",91804047,"Grilled Chicken","",6.25
4161e400f964a520641d1fe3,"Side Dishes",91804050,"Herb Roasted Turkey","",6.25
4161e400f964a520641d1fe3,"Side Dishes",91804054,"Grilled Veggies","",6.25
4161e400f964a520641d1fe3,"Side Dishes",91804058,"Natural Smoked Salmon (Lox)","",8.25
4161e400f964a520641d1fe3,"Side Dishes",91804060,"House Smoked Salmon","",8.25
4161e400f964a520641d1fe3,"Signature Salads",91804067,"The Urth Salad","Our famous salad made with locally grown mixed greens, feta cheese, Roma tomatoes, hearts of palm, garbanzo beans, Kalamata olives (with pits) and pine nuts in Urth vinaigrette dressing. Served with fresh baked bread",10.25
4161e400f964a520641d1fe3,"Signature Salads",91804072,"Urth Farmer's Salad","Locally grown baby spinach salad with peppercorn dressing, grilled artichokes, tomatoes, French radishes, red onion, shaved fennel, glazed pecans and shaved parmesan cheese. Served with dried fruit, nut bread and butter",12.75
4161e400f964a520641d1fe3,"Signature Salads",91804077,"Nicoise Salad","House smoked salmon, live butter lettuce, haricot vert, potatoes, tomatoes, olives, shallots and a hard poached organic egg. Tossed in our tarragon lemon vinaigrette",19.95
4161e400f964a520641d1fe3,"Signature Salads",91804080,"Caravan Kale Salad","Organic Tuscan kale, organic red quinoa, Persian cucumbers, heirloom tomatoes, roasted yams, red onion, pita chips and fresh mint tossed in our pomegranate vinaigrette. Topped with ricotta salata cheese",13.95
4161e400f964a520641d1fe3,"Signature Salads",91804084,"The Greek Salad","Live butter lettuce and Treviso lettuce tossed with avocado, seedless cucumbers, feta, Kalamata olives (with pits) , tomatoes and Urth oregano vinaigrette. Served with pita bread",12.75
4161e400f964a520641d1fe3,"Signature Salads",91804087,"Caesar Salad","Locally grown hearts of romaine, reggiano parmesan cheese, cheese chips and our delicious homemade Caesar dressing",9.75
4161e400f964a520641d1fe3,"Signature Salads",91804090,"Mixed Greens Salad","With balsamic vinaigrette dressing. Served with fresh baked bread",7.95
4161e400f964a520641d1fe3,"Signature Salads",91804094,"Fresh Fruit Plate","An array of the finest seasonal fruits served with cottage cheese or organic nonfat yogurt. Fruit is cut to order",10.25
4161e400f964a520641d1fe3,"Signature Salads",91804098,"Heirloom Tomato & Burrata Salad","Fresh burrata cheese, heirloom tomatoes and wild arugula tossed in a Urth vinaigrette. Garnished with basil oil and balsamic reduction",13.95
4161e400f964a520641d1fe3,"Entrée Salads",91804102,"Grilled Chicken Breast with Pesto","",
4161e400f964a520641d1fe3,"Entrée Salads",91804103,"Herb Roasted Turkey Breast","",
4161e400f964a520641d1fe3,"Entrée Salads",91804106,"Butter Turkey","",
4161e400f964a520641d1fe3,"Entrée Salads",91804107,"Tuna Salad","",
4161e400f964a520641d1fe3,"Entrée Salads",91804112,"Chicken Curry Salad","",
4161e400f964a520641d1fe3,"Entrée Salads",91804113,"Grilled Veggies with Pesto","",
4161e400f964a520641d1fe3,"Entrée Salads",91804115,"Hummus & Tabouli","",
4161e400f964a520641d1fe3,"Grilled Panini Sandwiches",91804119,"Panini Portabella","Grilled portabella mushrooms, roasted peppers, arugula, pesto goat cheese and grilled artichokes (completely vegan sandwich also available upon request)",13.25
4161e400f964a520641d1fe3,"Grilled Panini Sandwiches",91804123,"Panini Caprese","Fresh mozzarella, roasted peppers, sundried tomato spread, fresh basil, pesto and olive spread",13.25
4161e400f964a520641d1fe3,"Grilled Panini Sandwiches",91804127,"Panini Prosciutto Di Parma*","Prosciutto di Parma, Italian cheese, sundried tomato spread, porcini mushroom duxelle and fresh basil",13.25
4161e400f964a520641d1fe3,"Grilled Panini Sandwiches",91804132,"Panini Roasted Turkey","Urth butter roasted turkey breast with Jarlsberg Swiss cheese. Served on plain or olive focaccia bread with whole grain mustard sauce",13.25
4161e400f964a520641d1fe3,"Grilled Panini Sandwiches",91804136,"Panini El Diablo","Grilled cilantro marinated chicken breast, three chili sauce, thinly sliced jalapeno, micro cilantro and Monterey jack cheese",13.95
4161e400f964a520641d1fe3,"Lunch Entrées",91804143,"The Mediterranean Platter","A plate of feta cheese, grape leaves, hummus, tabouli, roasted peppers and mixed olives (with pits) , grilled artichokes and pure olive oil. Served with pita bread",13.95
